timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1632247768335,426,GET /tasks,200,,Find Tasks Group 3-4,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,349,0,0
1632247768369,394,GET /tasks,200,,Find Tasks Group 3-8,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,331,0,0
1632247768739,328,GET /tasks/id,200,,Find Tasks Group 3-1,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,291,0,0
1632247768736,332,GET /tasks,200,,Find Tasks Group 3-5,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,294,0,0
1632247768731,339,GET /tasks/id,200,,Find Tasks Group 3-3,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,299,0,0
1632247768749,326,GET /tasks/id,200,,Find Tasks Group 3-7,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,282,0,0
1632247768743,333,GET /tasks/id,200,,Find Tasks Group 3-20,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,289,0,0
1632247768705,372,GET /tasks,200,,Find Tasks Group 3-12,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,327,0,0
1632247768417,661,GET /tasks/id,200,,Find Tasks Group 3-6,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,616,0,0
1632247768410,671,GET /tasks/id,200,,Find Tasks Group 3-2,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,625,0,0
1632247768667,430,GET /tasks,200,,Find Tasks Group 3-13,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,370,0,0
1632247768350,758,GET /tasks,200,,Find Tasks Group 3-15,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,688,0,0
1632247768435,674,GET /tasks,200,,Find Tasks Group 3-11,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,612,0,0
1632247768334,777,GET /tasks/id,200,,Find Tasks Group 3-10,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,715,0,0
1632247768326,787,GET /tasks,200,,Find Tasks Group 3-16,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,725,0,0
1632247760682,8447,POST /task,201,,Manage Tasks Group 2-11,text,true,,729,616,20,40,http://localhost:8080/api/v1/tasks,8380,0,0
1632247768741,418,GET /tasks/id,200,,Find Tasks Group 3-18,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,291,0,0
1632247768432,729,GET /tasks/id,200,,Find Tasks Group 3-19,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,714,0,0
1632247761239,8087,PUT /task/id,204,,Manage Tasks Group 2-4,,true,,359,640,20,40,http://localhost:8080/api/v1/tasks/99,0,0,0
1632247768749,584,GET /tasks/id,200,,Find Tasks Group 3-17,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,583,0,0
1632247768762,580,GET /tasks/id,200,,Find Tasks Group 3-4,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,574,0,0
1632247768733,618,GET /tasks/id,200,,Find Tasks Group 3-9,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,608,0,0
1632247768704,650,GET /tasks,200,,Find Tasks Group 3-14,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,643,0,0
1632247769068,395,GET /tasks/id,200,,Find Tasks Group 3-5,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,311,0,0
